score_read,score_math,gender,birth,lunch,ethnicity,class_type,school,degree,experience,t_ethnicity,school_id
492.0,520.0,female,1980 Q2,free,afam,regular,inner-city,bachelor,9.0,afam,18.0
413.0,449.0,male,1980 Q3,non-free,cauc,small,rural,bachelor,6.0,cauc,71.0
439.0,449.0,male,1980 Q3,non-free,cauc,regular,rural,bachelor,13.0,Unknown,55.0
470.0,576.0,male,1980 Q3,free,afam,small,suburban,bachelor,12.0,afam,25.0
425.0,454.0,male,1980 Q1,non-free,cauc,regular,rural,bachelor,16.0,cauc,62.0
405.0,434.0,female,1980 Q1,free,afam,regular,inner-city,bachelor,11.0,cauc,22.0
410.0,412.0,male,1980 Q2,non-free,cauc,small,rural,bachelor,3.0,cauc,56.0
439.0,468.0,female,1980 Q2,non-free,cauc,regular,rural,master,17.0,cauc,34.0
492.0,520.0,male,1980 Q1,non-free,cauc,small,rural,bachelor,11.0,cauc,11.0
467.0,506.0,female,1980 Q1,free,cauc,regular,rural,bachelor,11.0,cauc,49.0
428.0,468.0,female,1979 Q4,free,cauc,regular+aide,rural,bachelor,9.0,cauc,49.0
402.0,429.0,male,1979 Q2,free,cauc,regular,urban,master,6.0,cauc,2.0
447.0,536.0,female,1980 Q1,non-free,cauc,regular,urban,master,4.0,cauc,48.0
461.0,536.0,female,1980 Q3,free,afam,regular,inner-city,bachelor,12.0,afam,27.0
458.0,576.0,female,1979 Q4,free,afam,regular+aide,inner-city,bachelor,10.0,afam,27.0
413.0,506.0,female,1980 Q1,non-free,cauc,small,rural,master,5.0,cauc,35.0
455.0,520.0,female,1980 Q1,non-free,cauc,regular+aide,rural,master,6.0,cauc,69.0
483.0,559.0,male,1979 Q3,non-free,cauc,small,rural,bachelor,8.0,cauc,49.0
456.0,468.0,female,1980 Q3,free,afam,regular,inner-city,bachelor,3.0,afam,32.0
436.0,484.0,female,1980 Q3,non-free,cauc,regular+aide,rural,master,9.0,cauc,65.0
428.0,463.0,male,1980 Q1,free,cauc,small,rural,bachelor,1.0,cauc,73.0
448.0,463.0,female,1980 Q4,non-free,cauc,regular,rural,bachelor,1.0,cauc,76.0
490.0,528.0,female,1980 Q2,non-free,cauc,regular+aide,rural,master,10.0,cauc,72.0
413.0,434.0,male,1980 Q1,free,cauc,regular,urban,master,6.0,cauc,2.0
419.0,489.0,female,1980 Q3,Unknown,afam,regular+aide,suburban,bachelor,5.0,Unknown,21.0
431.0,489.0,male,1980 Q2,free,cauc,regular,rural,bachelor,4.0,cauc,39.0
455.0,547.0,female,1980 Q2,free,cauc,regular,rural,master,6.0,cauc,13.0
421.0,484.0,male,1980 Q3,non-free,cauc,regular,suburban,master,22.0,cauc,61.0
467.0,547.0,male,1979 Q4,non-free,cauc,regular+aide,rural,master,12.0,cauc,8.0
419.0,434.0,female,1980 Q3,free,afam,regular+aide,inner-city,bachelor,1.0,afam,14.0
436.0,478.0,male,1980 Q1,free,cauc,small,rural,bachelor,2.0,cauc,34.0
495.0,576.0,female,1979 Q4,non-free,cauc,regular,rural,master,6.0,cauc,13.0
436.0,513.0,male,1980 Q1,non-free,cauc,regular,urban,bachelor,0.0,cauc,59.0
440.0,484.0,male,1979 Q4,free,afam,small,urban,bachelor,21.0,cauc,48.0
397.0,418.0,female,1979 Q3,free,afam,regular,inner-city,master,6.0,cauc,33.0
448.0,513.0,female,1980 Q2,non-free,cauc,small,rural,other,6.0,cauc,7.0
408.0,423.0,male,1980 Q1,free,afam,small,inner-city,master,10.0,afam,18.0
431.0,506.0,female,1980 Q3,free,afam,regular,inner-city,bachelor,6.0,afam,27.0
439.0,463.0,male,1980 Q1,non-free,cauc,regular,suburban,master,22.0,cauc,61.0
483.0,513.0,female,1979 Q4,free,afam,small,suburban,bachelor,3.0,cauc,44.0
419.0,463.0,male,1980 Q1,free,afam,regular+aide,inner-city,master,5.0,cauc,33.0
483.0,536.0,male,1980 Q3,free,afam,regular,inner-city,bachelor,12.0,afam,27.0
430.0,489.0,female,1980 Q1,non-free,cauc,regular+aide,suburban,bachelor,18.0,cauc,52.0
474.0,547.0,female,1980 Q1,non-free,cauc,small,suburban,bachelor,14.0,cauc,52.0
437.0,484.0,male,1980 Q1,non-free,cauc,regular+aide,rural,master,13.0,cauc,55.0
410.0,439.0,male,1980 Q1,non-free,afam,regular,inner-city,master,3.0,afam,53.0
395.0,434.0,male,1980 Q3,non-free,afam,small,suburban,bachelor,11.0,afam,23.0
400.0,439.0,male,1979 Q3,non-free,cauc,regular+aide,rural,bachelor,9.0,cauc,7.0
470.0,602.0,male,1980 Q1,non-free,cauc,small,rural,master,4.0,cauc,63.0
427.0,439.0,male,1980 Q2,free,cauc,regular+aide,rural,master,12.0,cauc,79.0
461.0,602.0,female,1980 Q3,free,afam,regular,inner-city,bachelor,6.0,afam,27.0
402.0,423.0,male,1980 Q3,free,afam,regular,inner-city,bachelor,12.0,cauc,45.0
424.0,454.0,male,1980 Q1,non-free,cauc,regular,rural,master,13.0,cauc,50.0
419.0,459.0,female,1980 Q1,non-free,cauc,regular,urban,other,13.0,cauc,60.0
402.0,412.0,female,1980 Q3,non-free,cauc,small,rural,bachelor,22.0,cauc,76.0
448.0,536.0,male,1980 Q3,non-free,cauc,small,rural,bachelor,12.0,cauc,50.0
448.0,500.0,male,1980 Q2,free,cauc,small,inner-city,master,10.0,afam,18.0
447.0,489.0,female,1979 Q4,free,afam,regular,inner-city,bachelor,6.0,afam,19.0
414.0,463.0,female,1979 Q4,free,afam,regular+aide,suburban,bachelor,12.0,afam,20.0
408.0,473.0,male,1979 Q4,non-free,cauc,small,suburban,bachelor,15.0,cauc,43.0
428.0,506.0,male,1980 Q4,free,afam,regular,inner-city,master,11.0,afam,15.0
424.0,500.0,male,1980 Q1,non-free,cauc,regular,rural,bachelor,6.0,cauc,71.0
445.0,547.0,female,1979 Q4,free,cauc,regular+aide,rural,master,10.0,cauc,72.0
461.0,547.0,female,1980 Q2,non-free,cauc,small,rural,bachelor,3.0,cauc,75.0
413.0,399.0,female,1980 Q2,non-free,afam,regular,inner-city,master,15.0,afam,26.0
428.0,473.0,male,1980 Q2,free,afam,small,inner-city,bachelor,1.0,cauc,26.0
407.0,444.0,male,1980 Q3,free,afam,regular+aide,rural,bachelor,13.0,cauc,11.0
451.0,547.0,male,1979 Q4,free,cauc,regular+aide,rural,master,7.0,cauc,63.0
456.0,506.0,female,1980 Q2,non-free,afam,regular,inner-city,bachelor,6.0,afam,19.0
450.0,513.0,female,1980 Q1,non-free,cauc,regular,suburban,bachelor,1.0,afam,21.0
421.0,489.0,female,1979 Q4,non-free,cauc,regular,rural,bachelor,13.0,cauc,74.0
433.0,500.0,male,1979 Q4,non-free,cauc,small,rural,bachelor,12.0,cauc,74.0
413.0,439.0,male,1980 Q2,non-free,cauc,small,suburban,bachelor,0.0,cauc,4.0
419.0,506.0,male,1980 Q3,free,cauc,regular+aide,urban,bachelor,13.0,cauc,48.0
470.0,506.0,female,1979 Q4,non-free,cauc,small,suburban,master,4.0,cauc,46.0
510.0,559.0,female,1980 Q3,non-free,cauc,regular,rural,master,16.0,cauc,68.0
376.0,405.0,female,1980 Q3,free,afam,regular+aide,rural,bachelor,7.0,cauc,56.0
461.0,468.0,female,1979 Q4,non-free,afam,regular,inner-city,bachelor,9.0,afam,28.0
463.0,547.0,female,1980 Q3,non-free,afam,small,suburban,bachelor,5.0,afam,24.0
439.0,500.0,male,1980 Q1,non-free,cauc,regular,rural,bachelor,13.0,cauc,74.0
410.0,468.0,male,1979 Q4,non-free,cauc,regular+aide,rural,master,10.0,cauc,72.0
455.0,494.0,male,1980 Q1,non-free,cauc,regular+aide,suburban,bachelor,7.0,cauc,54.0
405.0,444.0,male,1980 Q3,free,afam,regular+aide,inner-city,master,10.0,afam,28.0
437.0,500.0,female,1980 Q1,non-free,cauc,regular,urban,other,13.0,cauc,60.0
440.0,463.0,female,1980 Q2,free,afam,small,suburban,bachelor,21.0,cauc,20.0
439.0,513.0,male,1980 Q3,non-free,cauc,regular,rural,bachelor,5.0,cauc,1.0
380.0,405.0,female,1979 Q4,free,afam,regular,inner-city,master,6.0,cauc,33.0
425.0,468.0,male,1979 Q4,free,afam,small,inner-city,bachelor,1.0,cauc,27.0
439.0,520.0,female,1979 Q2,non-free,cauc,regular,rural,bachelor,16.0,cauc,69.0
430.0,439.0,male,1979 Q4,non-free,cauc,regular,rural,master,4.0,cauc,80.0
439.0,484.0,female,1979 Q4,free,afam,regular+aide,suburban,master,10.0,cauc,24.0
451.0,478.0,male,1980 Q1,free,cauc,regular,rural,bachelor,20.0,cauc,64.0
447.0,494.0,male,1980 Q3,non-free,cauc,regular,suburban,master,12.0,cauc,52.0
485.0,528.0,female,1979 Q4,non-free,cauc,small,rural,master,8.0,cauc,68.0
428.0,473.0,male,1979 Q4,non-free,cauc,small,suburban,bachelor,5.0,cauc,17.0
395.0,444.0,female,1980 Q2,free,afam,regular,inner-city,master,11.0,afam,15.0
428.0,513.0,male,1980 Q3,free,afam,small,inner-city,bachelor,2.0,afam,16.0
450.0,602.0,male,1980 Q1,non-free,cauc,regular+aide,urban,bachelor,13.0,cauc,48.0
393.0,484.0,male,1980 Q1,free,afam,small,rural,master,8.0,cauc,68.0
419.0,468.0,male,1979 Q4,free,afam,regular,inner-city,master,11.0,afam,15.0
468.0,602.0,male,1979 Q4,non-free,cauc,small,rural,bachelor,14.0,cauc,74.0
424.0,468.0,male,1980 Q2,non-free,other,small,suburban,bachelor,10.0,cauc,42.0
434.0,468.0,female,1980 Q2,free,afam,regular+aide,suburban,bachelor,1.0,afam,20.0
443.0,547.0,male,1980 Q1,non-free,cauc,small,urban,master,14.0,cauc,59.0
413.0,473.0,male,1979 Q4,free,afam,small,rural,bachelor,15.0,cauc,55.0
468.0,547.0,female,1980 Q1,non-free,cauc,regular+aide,suburban,bachelor,18.0,cauc,52.0
384.0,405.0,female,1980 Q1,free,cauc,regular,rural,master,8.0,cauc,78.0
458.0,602.0,male,1979 Q4,non-free,cauc,regular+aide,rural,master,11.0,cauc,75.0
405.0,459.0,male,1980 Q1,non-free,cauc,regular,rural,master,13.0,cauc,55.0
403.0,444.0,male,1980 Q1,free,afam,regular+aide,inner-city,bachelor,6.0,cauc,16.0
411.0,484.0,male,1980 Q3,non-free,cauc,regular,rural,bachelor,0.0,cauc,67.0
510.0,489.0,female,1980 Q3,free,afam,regular,inner-city,bachelor,12.0,afam,27.0
440.0,439.0,female,1980 Q3,non-free,cauc,small,rural,bachelor,15.0,cauc,65.0
390.0,418.0,female,1980 Q3,non-free,cauc,regular+aide,suburban,bachelor,5.0,afam,51.0
495.0,602.0,female,1980 Q1,free,afam,small,inner-city,bachelor,5.0,cauc,29.0
497.0,494.0,male,1980 Q2,non-free,cauc,regular,suburban,bachelor,3.0,cauc,43.0
413.0,459.0,female,1980 Q2,non-free,cauc,regular+aide,rural,master,5.0,cauc,39.0
416.0,489.0,female,1980 Q3,free,cauc,regular,rural,bachelor,6.0,cauc,71.0
428.0,463.0,female,1980 Q1,non-free,cauc,regular,rural,master,13.0,cauc,8.0
416.0,484.0,male,1980 Q3,free,afam,regular,inner-city,bachelor,6.0,afam,19.0
431.0,506.0,female,1980 Q3,non-free,afam,regular+aide,inner-city,master,11.0,cauc,18.0
408.0,429.0,male,1980 Q2,free,cauc,small,rural,bachelor,6.0,cauc,69.0
390.0,418.0,male,1980 Q1,free,afam,regular,inner-city,bachelor,1.0,afam,22.0
427.0,478.0,female,1980 Q2,free,afam,small,suburban,bachelor,11.0,afam,23.0
447.0,489.0,female,1980 Q3,non-free,cauc,small,suburban,bachelor,10.0,cauc,42.0
442.0,513.0,male,1980 Q3,non-free,cauc,regular+aide,suburban,bachelor,5.0,afam,51.0
433.0,500.0,male,1980 Q1,non-free,afam,regular,suburban,bachelor,1.0,cauc,23.0
448.0,478.0,female,1980 Q2,free,cauc,small,rural,bachelor,4.0,cauc,13.0
419.0,473.0,male,1980 Q2,non-free,cauc,small,rural,bachelor,5.0,cauc,67.0
470.0,473.0,male,1980 Q3,free,afam,regular+aide,inner-city,master,10.0,afam,28.0
492.0,547.0,female,1979 Q4,free,cauc,small,suburban,bachelor,3.0,cauc,44.0
424.0,449.0,male,1980 Q3,free,afam,regular+aide,rural,master,10.0,cauc,72.0
460.0,484.0,male,1980 Q3,non-free,cauc,regular,suburban,bachelor,12.0,cauc,46.0
433.0,473.0,female,1980 Q2,non-free,afam,regular+aide,inner-city,master,11.0,cauc,18.0
424.0,463.0,male,1980 Q3,non-free,afam,regular+aide,inner-city,bachelor,7.0,cauc,22.0
422.0,468.0,male,1979 Q4,free,afam,small,suburban,bachelor,13.0,cauc,24.0
439.0,500.0,female,1979 Q4,free,afam,regular+aide,inner-city,bachelor,7.0,cauc,22.0
436.0,489.0,female,1980 Q3,non-free,cauc,regular+aide,urban,bachelor,0.0,cauc,37.0
416.0,494.0,male,1979 Q4,free,cauc,small,rural,other,8.0,cauc,78.0
455.0,506.0,female,1980 Q1,non-free,cauc,regular+aide,rural,bachelor,9.0,cauc,49.0
410.0,478.0,female,1980 Q1,free,cauc,regular+aide,rural,bachelor,3.0,cauc,66.0
427.0,463.0,female,1980 Q1,non-free,cauc,regular,suburban,bachelor,12.0,cauc,46.0
472.0,576.0,female,1980 Q3,non-free,cauc,regular,urban,bachelor,3.0,cauc,10.0
422.0,478.0,female,1980 Q2,non-free,cauc,small,rural,master,8.0,cauc,76.0
407.0,473.0,male,1980 Q3,non-free,cauc,regular,suburban,bachelor,3.0,cauc,43.0
442.0,506.0,female,1980 Q2,free,cauc,regular+aide,urban,bachelor,13.0,cauc,48.0
393.0,418.0,male,1980 Q1,free,afam,regular+aide,inner-city,master,17.0,cauc,16.0
453.0,463.0,male,1979 Q4,non-free,cauc,regular+aide,suburban,bachelor,3.0,cauc,42.0
476.0,513.0,female,1980 Q1,non-free,cauc,small,rural,bachelor,11.0,cauc,11.0
418.0,489.0,female,1980 Q1,non-free,afam,small,suburban,bachelor,10.0,afam,51.0
416.0,494.0,female,1979 Q3,non-free,cauc,regular+aide,suburban,bachelor,17.0,cauc,43.0
461.0,484.0,female,1980 Q2,non-free,cauc,regular+aide,urban,master,8.0,cauc,59.0
448.0,520.0,female,1980 Q3,non-free,cauc,small,rural,master,8.0,cauc,68.0
410.0,454.0,male,1980 Q2,non-free,cauc,regular,rural,bachelor,6.0,cauc,71.0
451.0,536.0,female,1980 Q3,non-free,cauc,regular,suburban,master,15.0,cauc,41.0
424.0,576.0,female,1980 Q3,non-free,cauc,small,rural,bachelor,5.0,cauc,79.0
442.0,484.0,male,1980 Q1,non-free,cauc,regular+aide,suburban,bachelor,0.0,cauc,46.0
431.0,484.0,female,1980 Q1,non-free,cauc,regular+aide,rural,master,13.0,cauc,55.0
461.0,528.0,female,1980 Q1,free,afam,small,inner-city,bachelor,14.0,cauc,32.0
450.0,536.0,male,1980 Q3,non-free,cauc,regular,rural,bachelor,1.0,cauc,76.0
380.0,468.0,male,1980 Q3,free,afam,regular,inner-city,bachelor,1.0,afam,22.0
433.0,473.0,male,1980 Q2,non-free,afam,regular,suburban,master,24.0,cauc,44.0
418.0,473.0,female,1979 Q2,free,cauc,small,suburban,bachelor,14.0,cauc,52.0
436.0,520.0,female,1980 Q1,non-free,cauc,regular+aide,rural,master,20.0,cauc,3.0
445.0,444.0,male,1980 Q2,non-free,cauc,regular+aide,urban,bachelor,11.0,cauc,9.0
490.0,576.0,female,1980 Q2,non-free,cauc,small,rural,bachelor,16.0,cauc,72.0
428.0,478.0,male,1980 Q2,free,cauc,regular+aide,urban,bachelor,13.0,cauc,48.0
447.0,468.0,male,1980 Q2,non-free,cauc,regular,urban,bachelor,5.0,cauc,9.0
411.0,439.0,male,1980 Q2,non-free,afam,small,suburban,master,20.0,cauc,17.0
414.0,444.0,female,1980 Q1,free,cauc,regular,rural,master,12.0,cauc,72.0
463.0,520.0,female,1979 Q4,non-free,afam,small,inner-city,master,8.0,cauc,28.0
453.0,559.0,female,1980 Q1,non-free,cauc,regular+aide,rural,master,5.0,cauc,34.0
500.0,602.0,female,1980 Q1,non-free,cauc,regular,rural,master,4.0,cauc,80.0
453.0,576.0,male,1980 Q3,non-free,cauc,small,rural,bachelor,4.0,cauc,13.0
411.0,484.0,female,1980 Q3,free,afam,small,inner-city,bachelor,2.0,afam,16.0
425.0,484.0,male,1980 Q2,non-free,cauc,regular,rural,master,11.0,cauc,75.0
428.0,506.0,male,1979 Q4,non-free,cauc,regular+aide,suburban,bachelor,3.0,cauc,58.0
461.0,473.0,female,1980 Q1,non-free,cauc,regular,rural,bachelor,6.0,cauc,71.0
414.0,405.0,female,1979 Q4,free,afam,regular+aide,inner-city,bachelor,11.0,cauc,31.0
510.0,547.0,male,1980 Q2,non-free,cauc,regular,rural,master,16.0,cauc,68.0
413.0,513.0,female,1979 Q4,non-free,cauc,regular,suburban,bachelor,11.0,cauc,51.0
405.0,429.0,female,1980 Q1,non-free,cauc,regular,rural,master,13.0,cauc,56.0
453.0,473.0,male,1979 Q1,non-free,cauc,regular+aide,suburban,bachelor,5.0,afam,51.0
407.0,454.0,female,1978 Q4,free,cauc,regular,rural,bachelor,1.0,cauc,6.0
461.0,536.0,male,1980 Q1,non-free,afam,regular+aide,inner-city,bachelor,20.0,afam,27.0
414.0,484.0,male,1980 Q3,non-free,cauc,regular,rural,master,8.0,cauc,78.0
453.0,513.0,female,1980 Q3,non-free,cauc,regular+aide,rural,other,12.0,cauc,63.0
472.0,528.0,male,1979 Q3,free,cauc,small,urban,bachelor,11.0,cauc,59.0
461.0,500.0,male,1980 Q1,non-free,afam,regular,inner-city,bachelor,9.0,afam,18.0
451.0,489.0,male,1980 Q3,non-free,cauc,small,suburban,master,18.0,cauc,41.0
405.0,375.0,female,1980 Q3,free,afam,small,rural,bachelor,21.0,cauc,56.0
428.0,473.0,female,1980 Q1,non-free,cauc,regular,rural,master,6.0,cauc,63.0
465.0,528.0,female,1979 Q4,non-free,cauc,regular+aide,rural,bachelor,9.0,cauc,1.0
397.0,429.0,female,1980 Q3,free,afam,regular,inner-city,bachelor,11.0,cauc,22.0
421.0,468.0,female,1979 Q4,free,cauc,regular+aide,inner-city,bachelor,9.0,cauc,53.0
437.0,463.0,male,1980 Q2,non-free,cauc,regular+aide,rural,master,21.0,cauc,40.0
408.0,418.0,female,1980 Q1,free,cauc,regular+aide,rural,master,5.0,cauc,39.0
443.0,506.0,female,1980 Q2,non-free,cauc,regular+aide,rural,master,6.0,cauc,69.0
455.0,520.0,female,1980 Q3,non-free,cauc,regular,rural,master,13.0,cauc,55.0
425.0,429.0,female,1979 Q3,non-free,cauc,regular,rural,master,6.0,cauc,63.0
492.0,513.0,female,1979 Q4,free,cauc,regular,rural,master,11.0,cauc,11.0
402.0,489.0,female,1980 Q1,non-free,cauc,regular+aide,rural,master,3.0,cauc,78.0
442.0,520.0,male,1979 Q1,non-free,cauc,regular+aide,rural,master,6.0,cauc,69.0
490.0,459.0,male,1980 Q1,non-free,cauc,regular+aide,rural,bachelor,13.0,cauc,66.0
453.0,489.0,male,1980 Q1,non-free,afam,small,suburban,bachelor,11.0,afam,23.0
476.0,528.0,male,1980 Q2,non-free,cauc,small,suburban,bachelor,10.0,afam,51.0
421.0,506.0,male,1979 Q4,non-free,cauc,small,rural,other,6.0,cauc,7.0
447.0,513.0,female,1980 Q4,free,afam,regular,inner-city,master,7.0,cauc,28.0
436.0,468.0,female,1980 Q2,non-free,cauc,regular,rural,bachelor,4.0,cauc,39.0
418.0,478.0,male,1980 Q3,non-free,cauc,regular+aide,rural,bachelor,15.0,cauc,47.0
425.0,484.0,male,1979 Q2,free,cauc,small,rural,bachelor,15.0,cauc,65.0
472.0,576.0,female,1980 Q2,free,cauc,regular,rural,master,6.0,cauc,13.0
450.0,547.0,female,1980 Q1,free,afam,regular,suburban,bachelor,4.0,cauc,20.0
393.0,429.0,male,1979 Q4,free,afam,small,inner-city,bachelor,1.0,cauc,26.0
421.0,459.0,female,1980 Q1,free,cauc,regular+aide,rural,bachelor,14.0,cauc,70.0
430.0,494.0,female,1980 Q3,free,afam,regular,suburban,master,24.0,cauc,44.0
456.0,602.0,male,1980 Q1,free,cauc,small,urban,master,14.0,cauc,59.0
450.0,576.0,male,1979 Q4,free,afam,regular,inner-city,bachelor,0.0,cauc,31.0
428.0,468.0,male,1980 Q1,non-free,afam,small,rural,master,8.0,cauc,57.0
386.0,412.0,female,1980 Q3,non-free,cauc,regular+aide,rural,master,13.0,cauc,55.0
421.0,463.0,male,1979 Q3,non-free,cauc,regular+aide,suburban,bachelor,17.0,cauc,43.0
465.0,494.0,female,1980 Q2,free,afam,small,inner-city,bachelor,14.0,cauc,32.0
414.0,454.0,male,1979 Q4,free,afam,small,inner-city,bachelor,2.0,cauc,19.0
490.0,602.0,male,1980 Q3,non-free,cauc,regular+aide,urban,master,8.0,cauc,59.0
405.0,434.0,female,1979 Q3,free,cauc,regular,rural,master,8.0,afam,66.0
421.0,449.0,male,1979 Q2,free,afam,small,rural,bachelor,7.0,cauc,63.0
442.0,520.0,female,1980 Q2,free,afam,regular,inner-city,bachelor,11.0,cauc,22.0
425.0,506.0,male,1980 Q1,non-free,cauc,regular+aide,rural,master,5.0,cauc,34.0
419.0,468.0,female,1980 Q1,non-free,cauc,regular,rural,master,11.0,cauc,75.0
398.0,459.0,female,1980 Q3,non-free,afam,regular,inner-city,bachelor,9.0,afam,18.0
403.0,473.0,male,1980 Q3,free,afam,regular,inner-city,bachelor,3.0,afam,32.0
443.0,536.0,male,1980 Q2,non-free,cauc,regular,rural,bachelor,16.0,cauc,69.0
474.0,520.0,female,1979 Q4,free,cauc,small,rural,master,12.0,cauc,6.0
402.0,429.0,male,1979 Q2,free,cauc,small,urban,master,12.0,cauc,2.0
407.0,434.0,male,1980 Q1,non-free,cauc,small,rural,bachelor,12.0,cauc,34.0
465.0,528.0,male,1979 Q4,free,cauc,regular+aide,rural,master,10.0,cauc,72.0
424.0,478.0,male,1980 Q1,free,afam,regular,inner-city,bachelor,6.0,afam,19.0
483.0,576.0,female,1980 Q1,non-free,cauc,regular,rural,bachelor,2.0,cauc,40.0
485.0,536.0,female,1980 Q2,non-free,cauc,regular,suburban,master,15.0,cauc,41.0
433.0,412.0,male,1980 Q3,free,afam,regular,inner-city,master,7.0,cauc,28.0
422.0,489.0,male,1980 Q3,non-free,cauc,regular+aide,rural,bachelor,9.0,cauc,49.0
425.0,444.0,female,1980 Q1,non-free,cauc,small,suburban,bachelor,10.0,cauc,42.0
461.0,478.0,female,1980 Q3,non-free,cauc,regular,rural,master,11.0,cauc,75.0
439.0,494.0,male,1980 Q2,free,cauc,regular,rural,bachelor,2.0,cauc,76.0
428.0,444.0,female,1980 Q3,free,afam,regular,inner-city,master,11.0,afam,15.0
507.0,536.0,female,1980 Q3,non-free,cauc,regular+aide,urban,bachelor,13.0,cauc,48.0
419.0,423.0,female,1980 Q3,free,cauc,regular,rural,master,8.0,afam,66.0
451.0,500.0,male,1980 Q1,free,afam,regular,inner-city,bachelor,11.0,cauc,22.0
460.0,459.0,male,1980 Q1,non-free,cauc,regular+aide,rural,bachelor,13.0,cauc,66.0
450.0,559.0,male,1980 Q3,non-free,cauc,small,urban,other,12.0,cauc,10.0
447.0,489.0,male,1980 Q3,non-free,cauc,regular+aide,rural,master,12.0,cauc,79.0
418.0,468.0,male,1980 Q3,free,cauc,small,rural,bachelor,20.0,cauc,71.0
490.0,520.0,male,1979 Q4,non-free,cauc,regular,rural,master,11.0,cauc,11.0
414.0,484.0,male,1979 Q4,non-free,cauc,small,rural,master,11.0,cauc,47.0
430.0,513.0,female,1979 Q4,free,afam,regular+aide,inner-city,master,22.0,cauc,33.0
448.0,473.0,male,1980 Q1,non-free,cauc,small,suburban,bachelor,10.0,cauc,42.0
408.0,429.0,male,1980 Q3,non-free,cauc,regular,rural,master,4.0,cauc,80.0
434.0,513.0,female,1980 Q2,free,cauc,small,rural,master,9.0,cauc,12.0
407.0,434.0,female,1979 Q4,free,afam,small,inner-city,bachelor,2.0,afam,16.0
425.0,463.0,male,1980 Q3,non-free,afam,regular+aide,suburban,master,10.0,cauc,24.0
410.0,463.0,male,1979 Q3,free,afam,small,inner-city,bachelor,3.0,afam,28.0
418.0,449.0,female,1980 Q3,free,afam,regular+aide,suburban,bachelor,5.0,afam,21.0
425.0,459.0,male,1980 Q1,non-free,cauc,regular,urban,bachelor,3.0,cauc,10.0
424.0,520.0,male,1980 Q2,free,cauc,small,rural,bachelor,2.0,cauc,39.0
440.0,434.0,male,1980 Q1,free,afam,regular,inner-city,bachelor,0.0,afam,27.0
436.0,506.0,female,1979 Q4,free,afam,small,inner-city,bachelor,1.0,afam,16.0
436.0,454.0,male,1980 Q1,free,cauc,regular+aide,rural,master,10.0,cauc,72.0
427.0,418.0,male,1980 Q3,non-free,cauc,regular+aide,suburban,master,8.0,cauc,61.0
434.0,536.0,female,1979 Q2,non-free,afam,small,suburban,bachelor,5.0,afam,24.0
398.0,354.0,male,1980 Q1,free,afam,regular,inner-city,master,6.0,cauc,33.0
490.0,559.0,male,1980 Q2,free,cauc,small,urban,master,14.0,cauc,59.0
448.0,506.0,male,1980 Q3,non-free,cauc,regular+aide,suburban,other,12.0,cauc,51.0
445.0,468.0,female,1980 Q2,non-free,cauc,regular,suburban,bachelor,8.0,cauc,4.0
467.0,494.0,female,1980 Q2,non-free,cauc,regular+aide,suburban,bachelor,3.0,cauc,58.0
418.0,439.0,male,1980 Q1,free,cauc,regular+aide,rural,master,21.0,cauc,40.0
437.0,547.0,male,1980 Q1,free,afam,regular,suburban,master,24.0,cauc,44.0
439.0,513.0,female,1980 Q2,non-free,afam,regular+aide,inner-city,bachelor,1.0,afam,14.0
