score_read,score_math,gender,birth,lunch,ethnicity,class_type,school,degree,ladder,experience,t_ethnicity,schooldistrict_id,school_id
,,female,1980 Q3,free,cauc,small,rural,bachelor,level1,27.0,cauc,16.0,40.0
453.0,468.0,female,1980 Q2,non-free,cauc,regular,rural,bachelor,level1,11.0,cauc,31.0,64.0
439.0,489.0,male,1979 Q2,non-free,cauc,small,suburban,bachelor,level1,5.0,cauc,25.0,58.0
,,male,1980 Q3,free,afam,regular+aide,suburban,bachelor,,2.0,cauc,11.0,25.0
470.0,576.0,female,1980 Q1,free,afam,small,inner-city,bachelor,level1,3.0,afam,11.0,22.0
440.0,494.0,female,1980 Q3,free,afam,small,inner-city,bachelor,level1,11.0,cauc,11.0,27.0
437.0,412.0,female,1978 Q2,non-free,cauc,small,suburban,bachelor,,10.0,afam,22.0,51.0
458.0,520.0,male,1980 Q1,non-free,cauc,regular+aide,rural,bachelor,level1,12.0,cauc,9.0,12.0
554.0,547.0,female,1980 Q3,non-free,cauc,regular,suburban,master,level1,12.0,cauc,22.0,52.0
393.0,439.0,female,1979 Q4,free,cauc,regular,rural,bachelor,level1,16.0,cauc,29.0,62.0
424.0,489.0,male,1980 Q2,free,afam,regular,rural,master,level1,13.0,cauc,21.0,50.0
421.0,468.0,male,1980 Q3,free,afam,regular,inner-city,bachelor,,9.0,afam,11.0,28.0
428.0,506.0,female,1980 Q2,non-free,cauc,regular+aide,suburban,bachelor,level1,3.0,cauc,25.0,58.0
436.0,494.0,male,1979 Q4,non-free,cauc,regular+aide,rural,bachelor,level1,12.0,cauc,12.0,35.0
,,male,1980 Q3,free,cauc,regular+aide,suburban,bachelor,level1,21.0,afam,11.0,23.0
461.0,459.0,female,1980 Q1,free,afam,small,inner-city,bachelor,level1,14.0,cauc,11.0,32.0
470.0,473.0,female,1980 Q3,free,afam,regular,inner-city,master,level1,7.0,cauc,11.0,28.0
397.0,449.0,male,1980 Q3,non-free,cauc,regular+aide,suburban,bachelor,level1,7.0,cauc,4.0,4.0
490.0,602.0,female,1979 Q4,non-free,afam,regular,suburban,bachelor,level1,20.0,afam,11.0,23.0
427.0,468.0,female,1980 Q1,free,cauc,regular+aide,urban,bachelor,level1,13.0,cauc,20.0,48.0
425.0,454.0,female,1980 Q2,non-free,cauc,small,rural,bachelor,,1.0,cauc,37.0,73.0
419.0,439.0,female,1979 Q4,non-free,cauc,regular,suburban,master,level1,13.0,cauc,22.0,54.0
390.0,439.0,female,1979 Q4,free,afam,regular+aide,inner-city,bachelor,apprentice,0.0,cauc,11.0,32.0
467.0,536.0,female,1979 Q4,non-free,afam,regular+aide,suburban,bachelor,apprentice,1.0,afam,11.0,20.0
478.0,520.0,female,1980 Q1,non-free,cauc,regular,suburban,master,level1,13.0,cauc,22.0,54.0
443.0,459.0,female,1979 Q4,non-free,cauc,regular,rural,bachelor,level1,13.0,cauc,38.0,74.0
413.0,536.0,male,1980 Q3,non-free,cauc,regular+aide,suburban,bachelor,level1,5.0,afam,11.0,21.0
461.0,626.0,female,1979 Q4,non-free,cauc,regular+aide,rural,bachelor,level2,9.0,cauc,5.0,7.0
455.0,478.0,male,1980 Q3,free,cauc,regular,rural,bachelor,level1,16.0,cauc,35.0,69.0
398.0,459.0,male,1980 Q2,free,afam,regular+aide,inner-city,master,level1,5.0,cauc,11.0,33.0
,,female,1980 Q3,free,cauc,small,urban,master,level1,13.0,cauc,13.0,37.0
413.0,468.0,female,1979 Q4,non-free,cauc,small,rural,bachelor,level1,8.0,cauc,6.0,8.0
411.0,463.0,male,1980 Q1,non-free,cauc,small,urban,bachelor,probation,1.0,cauc,13.0,37.0
414.0,513.0,male,1980 Q3,free,afam,regular+aide,inner-city,bachelor,apprentice,1.0,cauc,11.0,19.0
436.0,478.0,male,1979 Q4,non-free,cauc,regular+aide,suburban,bachelor,probation,0.0,cauc,18.0,46.0
518.0,506.0,female,1979 Q4,non-free,cauc,regular,rural,master,level2,11.0,cauc,8.0,11.0
440.0,559.0,female,1979 Q4,free,afam,regular,inner-city,bachelor,level1,10.0,afam,11.0,30.0
418.0,473.0,female,1980 Q1,non-free,cauc,regular+aide,rural,bachelor,level1,8.0,cauc,4.0,5.0
461.0,602.0,male,1979 Q4,non-free,cauc,small,rural,bachelor,level1,3.0,cauc,39.0,75.0
419.0,444.0,male,1980 Q2,free,cauc,regular+aide,rural,bachelor,level1,5.0,cauc,31.0,64.0
468.0,478.0,male,1980 Q2,non-free,cauc,small,rural,bachelor,level1,15.0,cauc,31.0,65.0
474.0,559.0,female,1980 Q2,free,cauc,regular,rural,bachelor,level1,10.0,cauc,35.0,70.0
407.0,384.0,female,1980 Q1,non-free,cauc,regular,rural,master,level1,8.0,cauc,41.0,78.0
413.0,459.0,male,1979 Q4,free,afam,regular,inner-city,master,level1,7.0,cauc,11.0,28.0
390.0,429.0,male,1979 Q1,non-free,cauc,regular,rural,master,level1,4.0,cauc,42.0,80.0
407.0,454.0,male,1980 Q2,free,cauc,regular+aide,rural,bachelor,level1,12.0,cauc,12.0,35.0
545.0,576.0,male,1980 Q3,non-free,cauc,small,rural,bachelor,level1,19.0,cauc,31.0,64.0
485.0,536.0,female,1980 Q3,non-free,cauc,small,suburban,bachelor,level1,10.0,cauc,18.0,42.0
431.0,500.0,female,1979 Q4,non-free,cauc,regular+aide,suburban,bachelor,level1,7.0,cauc,4.0,4.0
437.0,513.0,female,1980 Q3,free,afam,regular,inner-city,bachelor,level1,6.0,afam,11.0,19.0
427.0,412.0,male,1980 Q3,free,cauc,regular+aide,rural,bachelor,level1,14.0,cauc,37.0,73.0
445.0,500.0,male,1979 Q3,free,cauc,regular,rural,master,level3,16.0,cauc,34.0,68.0
472.0,513.0,female,1980 Q1,non-free,cauc,regular,rural,master,level1,6.0,cauc,30.0,63.0
456.0,513.0,male,1980 Q3,free,afam,small,inner-city,bachelor,apprentice,2.0,cauc,11.0,30.0
,513.0,male,1980 Q2,non-free,cauc,regular,urban,master,level1,4.0,cauc,20.0,48.0
419.0,444.0,female,1980 Q2,free,afam,regular+aide,inner-city,master,level1,22.0,cauc,11.0,33.0
433.0,547.0,female,1980 Q1,free,cauc,regular,rural,master,level1,12.0,cauc,36.0,72.0
510.0,559.0,male,1979 Q4,non-free,cauc,regular,rural,bachelor,level1,10.0,cauc,35.0,70.0
400.0,423.0,female,1980 Q3,free,afam,regular+aide,inner-city,bachelor,level1,16.0,afam,11.0,22.0
492.0,547.0,female,1980 Q2,non-free,cauc,regular+aide,rural,bachelor,level1,13.0,cauc,8.0,11.0
463.0,528.0,male,1980 Q2,non-free,cauc,small,suburban,master,level1,18.0,cauc,17.0,41.0
,,male,1979 Q4,non-free,cauc,regular+aide,rural,master,level1,12.0,cauc,41.0,79.0
421.0,473.0,male,1980 Q1,non-free,cauc,regular,rural,bachelor,level1,13.0,cauc,41.0,79.0
391.0,444.0,female,1979 Q2,non-free,cauc,small,rural,bachelor,level1,19.0,cauc,31.0,64.0
433.0,500.0,female,1980 Q1,free,cauc,regular+aide,rural,master,level1,13.0,cauc,23.0,55.0
442.0,547.0,female,1980 Q2,non-free,cauc,regular,rural,bachelor,level1,13.0,,23.0,55.0
545.0,513.0,male,1980 Q1,free,cauc,regular+aide,suburban,master+,level1,12.0,cauc,22.0,51.0
418.0,494.0,female,1980 Q1,free,cauc,regular+aide,rural,master,level1,8.0,cauc,38.0,74.0
431.0,500.0,female,1980 Q3,non-free,cauc,regular,rural,bachelor,level1,11.0,cauc,21.0,49.0
431.0,500.0,female,1979 Q4,free,afam,regular+aide,suburban,bachelor,level1,17.0,cauc,25.0,58.0
461.0,513.0,male,1979 Q3,non-free,cauc,regular,rural,bachelor,level1,11.0,cauc,21.0,49.0
437.0,459.0,female,1979 Q4,free,cauc,regular,urban,bachelor,level1,5.0,cauc,13.0,37.0
402.0,412.0,female,1980 Q1,free,cauc,small,urban,master,level1,12.0,cauc,2.0,2.0
450.0,439.0,female,1980 Q2,free,afam,regular,inner-city,bachelor,probation,0.0,afam,11.0,27.0
440.0,520.0,male,1980 Q1,non-free,cauc,small,suburban,bachelor,,10.0,afam,22.0,51.0
455.0,559.0,male,1980 Q1,non-free,cauc,regular+aide,rural,bachelor,level1,6.0,cauc,10.0,13.0
480.0,547.0,female,1980 Q1,free,afam,small,suburban,bachelor,level1,3.0,cauc,18.0,44.0
402.0,449.0,female,1980 Q2,free,afam,regular,inner-city,bachelor,level1,12.0,cauc,18.0,45.0
427.0,459.0,male,1980 Q3,non-free,cauc,regular+aide,suburban,bachelor,probation,0.0,cauc,18.0,46.0
402.0,405.0,male,1980 Q3,free,cauc,small,urban,bachelor,level1,11.0,cauc,26.0,59.0
418.0,473.0,male,1980 Q2,non-free,afam,small,suburban,master,level1,20.0,cauc,11.0,17.0
514.0,576.0,male,1980 Q1,non-free,cauc,regular,rural,bachelor,level2,10.0,cauc,34.0,68.0
421.0,449.0,male,1980 Q3,free,afam,regular,inner-city,bachelor,,2.0,cauc,11.0,32.0
514.0,626.0,female,1979 Q4,non-free,cauc,regular,rural,bachelor,level1,19.0,cauc,37.0,73.0
451.0,484.0,male,1979 Q2,non-free,cauc,small,rural,bachelor,level1,5.0,cauc,33.0,67.0
448.0,459.0,male,1979 Q4,non-free,afam,regular,rural,bachelor,level1,8.0,cauc,3.0,3.0
,,male,1980 Q3,free,afam,regular+aide,inner-city,master,level1,5.0,cauc,11.0,33.0
410.0,444.0,male,1979 Q3,non-free,cauc,regular,suburban,bachelor,level1,15.0,cauc,12.0,36.0
428.0,463.0,male,1980 Q2,free,cauc,regular+aide,rural,master+,level1,12.0,cauc,30.0,63.0
421.0,418.0,male,1980 Q3,non-free,afam,regular+aide,suburban,bachelor,level1,7.0,cauc,22.0,54.0
437.0,484.0,female,1979 Q4,non-free,cauc,small,urban,bachelor,apprentice,1.0,cauc,27.0,60.0
397.0,444.0,male,1980 Q3,free,cauc,regular,rural,bachelor,apprentice,2.0,cauc,24.0,57.0
439.0,494.0,female,1980 Q1,free,cauc,regular+aide,rural,master,level1,5.0,cauc,15.0,39.0
450.0,494.0,male,1980 Q2,non-free,cauc,small,suburban,master,level1,18.0,cauc,17.0,41.0
407.0,449.0,male,1980 Q1,non-free,cauc,regular+aide,rural,bachelor,,2.0,cauc,36.0,71.0
,,male,1980 Q1,non-free,afam,regular,urban,bachelor,level1,5.0,cauc,13.0,37.0
476.0,520.0,female,1980 Q2,non-free,cauc,regular+aide,rural,master,level1,13.0,cauc,40.0,76.0
,,female,1980 Q2,non-free,cauc,regular+aide,suburban,bachelor,level1,7.0,cauc,22.0,54.0
433.0,520.0,female,1979 Q4,non-free,cauc,regular+aide,rural,master,level1,13.0,cauc,40.0,76.0
433.0,478.0,female,1980 Q1,non-free,cauc,small,rural,bachelor,level1,4.0,cauc,16.0,40.0
403.0,463.0,male,1980 Q3,non-free,cauc,regular,suburban,bachelor,,3.0,cauc,18.0,43.0
492.0,520.0,female,1980 Q2,free,afam,regular,inner-city,bachelor,level1,9.0,afam,11.0,18.0
413.0,449.0,male,1980 Q3,non-free,cauc,small,rural,bachelor,level1,6.0,cauc,36.0,71.0
439.0,449.0,male,1980 Q3,non-free,cauc,regular,rural,bachelor,level1,13.0,,23.0,55.0
470.0,576.0,male,1980 Q3,free,afam,small,suburban,bachelor,level1,12.0,afam,11.0,25.0
425.0,454.0,male,1980 Q1,non-free,cauc,regular,rural,bachelor,level1,16.0,cauc,29.0,62.0
405.0,434.0,female,1980 Q1,free,afam,regular,inner-city,bachelor,level1,11.0,cauc,11.0,22.0
,,male,1980 Q2,non-free,cauc,regular,rural,bachelor,,5.0,cauc,1.0,1.0
410.0,412.0,male,1980 Q2,non-free,cauc,small,rural,bachelor,apprentice,3.0,cauc,24.0,56.0
,,male,1979 Q4,non-free,cauc,small,suburban,master,level1,4.0,cauc,18.0,46.0
439.0,468.0,female,1980 Q2,non-free,cauc,regular,rural,master,level1,17.0,cauc,12.0,34.0
492.0,520.0,male,1980 Q1,non-free,cauc,small,rural,bachelor,level1,11.0,cauc,8.0,11.0
467.0,506.0,female,1980 Q1,free,cauc,regular,rural,bachelor,level1,11.0,cauc,21.0,49.0
428.0,468.0,female,1979 Q4,free,cauc,regular+aide,rural,bachelor,level1,9.0,cauc,21.0,49.0
402.0,429.0,male,1979 Q2,free,cauc,regular,urban,master,level1,6.0,cauc,2.0,2.0
447.0,536.0,female,1980 Q1,non-free,cauc,regular,urban,master,level1,4.0,cauc,20.0,48.0
461.0,536.0,female,1980 Q3,free,afam,regular,inner-city,bachelor,level1,12.0,afam,11.0,27.0
458.0,576.0,female,1979 Q4,free,afam,regular+aide,inner-city,bachelor,level1,10.0,afam,11.0,27.0
,,female,1980 Q1,free,afam,regular,inner-city,bachelor,,9.0,afam,11.0,28.0
413.0,506.0,female,1980 Q1,non-free,cauc,small,rural,master,level1,5.0,cauc,12.0,35.0
,,female,1979 Q4,free,cauc,regular+aide,rural,bachelor,level1,15.0,cauc,19.0,47.0
455.0,520.0,female,1980 Q1,non-free,cauc,regular+aide,rural,master,level1,6.0,cauc,35.0,69.0
483.0,559.0,male,1979 Q3,non-free,cauc,small,rural,bachelor,level1,8.0,cauc,21.0,49.0
456.0,468.0,female,1980 Q3,free,afam,regular,inner-city,bachelor,,3.0,afam,11.0,32.0
436.0,484.0,female,1980 Q3,non-free,cauc,regular+aide,rural,master,level1,9.0,cauc,31.0,65.0
428.0,463.0,male,1980 Q1,free,cauc,small,rural,bachelor,,1.0,cauc,37.0,73.0
448.0,463.0,female,1980 Q4,non-free,cauc,regular,rural,bachelor,apprentice,1.0,cauc,40.0,76.0
490.0,528.0,female,1980 Q2,non-free,cauc,regular+aide,rural,master,level1,10.0,cauc,36.0,72.0
,,female,1980 Q2,non-free,cauc,regular,rural,bachelor,level1,13.0,cauc,41.0,79.0
413.0,434.0,male,1980 Q1,free,cauc,regular,urban,master,level1,6.0,cauc,2.0,2.0
419.0,489.0,female,1980 Q3,,afam,regular+aide,suburban,bachelor,level1,5.0,,11.0,21.0
431.0,489.0,male,1980 Q2,free,cauc,regular,rural,bachelor,level1,4.0,cauc,15.0,39.0
480.0,626.0,male,1980 Q1,non-free,cauc,regular,suburban,bachelor,,3.0,cauc,25.0,58.0
455.0,547.0,female,1980 Q2,free,cauc,regular,rural,master,level1,6.0,cauc,10.0,13.0
421.0,484.0,male,1980 Q3,non-free,cauc,regular,suburban,master,level1,22.0,cauc,28.0,61.0
467.0,547.0,male,1979 Q4,non-free,cauc,regular+aide,rural,master,level1,12.0,cauc,6.0,8.0
419.0,434.0,female,1980 Q3,free,afam,regular+aide,inner-city,bachelor,apprentice,1.0,afam,11.0,14.0
436.0,478.0,male,1980 Q1,free,cauc,small,rural,bachelor,apprentice,2.0,cauc,12.0,34.0
527.0,506.0,male,1980 Q3,non-free,cauc,regular+aide,rural,master,level1,20.0,cauc,3.0,3.0
495.0,576.0,female,1979 Q4,non-free,cauc,regular,rural,master,level1,6.0,cauc,10.0,13.0
436.0,513.0,male,1980 Q1,non-free,cauc,regular,urban,bachelor,probation,0.0,cauc,26.0,59.0
,,male,1980 Q1,free,afam,regular+aide,inner-city,bachelor,level1,5.0,afam,11.0,28.0
440.0,484.0,male,1979 Q4,free,afam,small,urban,bachelor,level1,21.0,cauc,20.0,48.0
397.0,418.0,female,1979 Q3,free,afam,regular,inner-city,master,probation,6.0,cauc,11.0,33.0
448.0,513.0,female,1980 Q2,non-free,cauc,small,rural,master+,level1,6.0,cauc,5.0,7.0
408.0,423.0,male,1980 Q1,free,afam,small,inner-city,master,level1,10.0,afam,11.0,18.0
431.0,506.0,female,1980 Q3,free,afam,regular,inner-city,bachelor,,6.0,afam,11.0,27.0
439.0,463.0,male,1980 Q1,non-free,cauc,regular,suburban,master,level1,22.0,cauc,28.0,61.0
,,female,1980 Q1,free,afam,regular,inner-city,bachelor,level1,5.0,cauc,11.0,29.0
483.0,513.0,female,1979 Q4,free,afam,small,suburban,bachelor,level1,3.0,cauc,18.0,44.0
419.0,463.0,male,1980 Q1,free,afam,regular+aide,inner-city,master,level1,5.0,cauc,11.0,33.0
483.0,536.0,male,1980 Q3,free,afam,regular,inner-city,bachelor,level1,12.0,afam,11.0,27.0
430.0,489.0,female,1980 Q1,non-free,cauc,regular+aide,suburban,bachelor,level1,18.0,cauc,22.0,52.0
474.0,547.0,female,1980 Q1,non-free,cauc,small,suburban,bachelor,level1,14.0,cauc,22.0,52.0
437.0,484.0,male,1980 Q1,non-free,cauc,regular+aide,rural,master,level1,13.0,cauc,23.0,55.0
410.0,439.0,male,1980 Q1,non-free,afam,regular,inner-city,master,probation,3.0,afam,22.0,53.0
395.0,434.0,male,1980 Q3,non-free,afam,small,suburban,bachelor,level1,11.0,afam,11.0,23.0
,,male,1980 Q3,free,cauc,regular+aide,rural,bachelor,level1,14.0,cauc,35.0,70.0
400.0,439.0,male,1979 Q3,non-free,cauc,regular+aide,rural,bachelor,level2,9.0,cauc,5.0,7.0
470.0,602.0,male,1980 Q1,non-free,cauc,small,rural,master,level1,4.0,cauc,30.0,63.0
427.0,439.0,male,1980 Q2,free,cauc,regular+aide,rural,master,level1,12.0,cauc,41.0,79.0
450.0,528.0,female,1980 Q3,non-free,cauc,regular+aide,rural,bachelor,level2,27.0,cauc,35.0,70.0
,,female,1980 Q1,non-free,afam,small,inner-city,master,level1,10.0,afam,11.0,18.0
461.0,602.0,female,1980 Q3,free,afam,regular,inner-city,bachelor,,6.0,afam,11.0,27.0
402.0,423.0,male,1980 Q3,free,afam,regular,inner-city,bachelor,level1,12.0,cauc,18.0,45.0
424.0,454.0,male,1980 Q1,non-free,cauc,regular,rural,master,level1,13.0,cauc,21.0,50.0
419.0,459.0,female,1980 Q1,non-free,cauc,regular,urban,master+,level1,13.0,cauc,27.0,60.0
402.0,412.0,female,1980 Q3,non-free,cauc,small,rural,bachelor,level1,22.0,cauc,40.0,76.0
448.0,536.0,male,1980 Q3,non-free,cauc,small,rural,bachelor,level1,12.0,cauc,21.0,50.0
448.0,500.0,male,1980 Q2,free,cauc,small,inner-city,master,level1,10.0,afam,11.0,18.0
447.0,489.0,female,1979 Q4,free,afam,regular,inner-city,bachelor,level1,6.0,afam,11.0,19.0
414.0,463.0,female,1979 Q4,free,afam,regular+aide,suburban,bachelor,,12.0,afam,11.0,20.0
,,female,1978 Q1,free,cauc,regular,rural,master,level1,15.0,cauc,5.0,7.0
408.0,473.0,male,1979 Q4,non-free,cauc,small,suburban,bachelor,,15.0,cauc,18.0,43.0
428.0,506.0,male,1980 Q4,free,afam,regular,inner-city,master,level1,11.0,afam,11.0,15.0
424.0,500.0,male,1980 Q1,non-free,cauc,regular,rural,bachelor,level1,6.0,cauc,36.0,71.0
445.0,547.0,female,1979 Q4,free,cauc,regular+aide,rural,master,level1,10.0,cauc,36.0,72.0
461.0,547.0,female,1980 Q2,non-free,cauc,small,rural,bachelor,level1,3.0,cauc,39.0,75.0
413.0,399.0,female,1980 Q2,non-free,afam,regular,inner-city,master,level1,15.0,afam,11.0,26.0
,459.0,female,1980 Q1,free,afam,small,suburban,bachelor,probation,0.0,cauc,11.0,23.0
428.0,473.0,male,1980 Q2,free,afam,small,inner-city,bachelor,apprentice,1.0,cauc,11.0,26.0
407.0,444.0,male,1980 Q3,free,afam,regular+aide,rural,bachelor,level1,13.0,cauc,8.0,11.0
451.0,547.0,male,1979 Q4,free,cauc,regular+aide,rural,master,level1,7.0,cauc,30.0,63.0
456.0,506.0,female,1980 Q2,non-free,afam,regular,inner-city,bachelor,level1,6.0,afam,11.0,19.0
450.0,513.0,female,1980 Q1,non-free,cauc,regular,suburban,bachelor,apprentice,1.0,afam,11.0,21.0
421.0,489.0,female,1979 Q4,non-free,cauc,regular,rural,bachelor,level1,13.0,cauc,38.0,74.0
433.0,500.0,male,1979 Q4,non-free,cauc,small,rural,bachelor,level1,12.0,cauc,38.0,74.0
413.0,439.0,male,1980 Q2,non-free,cauc,small,suburban,bachelor,,0.0,cauc,4.0,4.0
419.0,506.0,male,1980 Q3,free,cauc,regular+aide,urban,bachelor,level1,13.0,cauc,20.0,48.0
470.0,506.0,female,1979 Q4,non-free,cauc,small,suburban,master,level1,4.0,cauc,18.0,46.0
514.0,489.0,female,1980 Q1,free,afam,small,inner-city,bachelor,level1,6.0,afam,11.0,19.0
510.0,559.0,female,1980 Q3,non-free,cauc,regular,rural,master,level3,16.0,cauc,34.0,68.0
376.0,405.0,female,1980 Q3,free,afam,regular+aide,rural,bachelor,level1,7.0,cauc,24.0,56.0
461.0,468.0,female,1979 Q4,non-free,afam,regular,inner-city,bachelor,,9.0,afam,11.0,28.0
463.0,547.0,female,1980 Q3,non-free,afam,small,suburban,bachelor,apprentice,5.0,afam,11.0,24.0
439.0,500.0,male,1980 Q1,non-free,cauc,regular,rural,bachelor,level1,13.0,cauc,38.0,74.0
,,male,1980 Q3,non-free,cauc,regular+aide,urban,bachelor,probation,0.0,cauc,13.0,37.0
410.0,468.0,male,1979 Q4,non-free,cauc,regular+aide,rural,master,level1,10.0,cauc,36.0,72.0
455.0,494.0,male,1980 Q1,non-free,cauc,regular+aide,suburban,bachelor,level1,7.0,cauc,22.0,54.0
405.0,444.0,male,1980 Q3,free,afam,regular+aide,inner-city,master,level1,10.0,afam,11.0,28.0
437.0,500.0,female,1980 Q1,non-free,cauc,regular,urban,master+,level1,13.0,cauc,27.0,60.0
440.0,463.0,female,1980 Q2,free,afam,small,suburban,bachelor,level1,21.0,cauc,11.0,20.0
439.0,513.0,male,1980 Q3,non-free,cauc,regular,rural,bachelor,,5.0,cauc,1.0,1.0
380.0,405.0,female,1979 Q4,free,afam,regular,inner-city,master,probation,6.0,cauc,11.0,33.0
425.0,468.0,male,1979 Q4,free,afam,small,inner-city,bachelor,probation,1.0,cauc,11.0,27.0
,,female,1980 Q1,,cauc,small,rural,bachelor,level1,12.0,,41.0,79.0
439.0,520.0,female,1979 Q2,non-free,cauc,regular,rural,bachelor,level1,16.0,cauc,35.0,69.0
430.0,439.0,male,1979 Q4,non-free,cauc,regular,rural,master,level1,4.0,cauc,42.0,80.0
439.0,484.0,female,1979 Q4,free,afam,regular+aide,suburban,master,level1,10.0,cauc,11.0,24.0
451.0,478.0,male,1980 Q1,free,cauc,regular,rural,bachelor,level1,20.0,cauc,31.0,64.0
447.0,494.0,male,1980 Q3,non-free,cauc,regular,suburban,master,level1,12.0,cauc,22.0,52.0
,,male,1980 Q3,non-free,cauc,regular+aide,rural,bachelor,level1,13.0,cauc,32.0,66.0
485.0,528.0,female,1979 Q4,non-free,cauc,small,rural,master,level1,8.0,cauc,34.0,68.0
428.0,473.0,male,1979 Q4,non-free,cauc,small,suburban,bachelor,,5.0,cauc,11.0,17.0
395.0,444.0,female,1980 Q2,free,afam,regular,inner-city,master,level1,11.0,afam,11.0,15.0
428.0,513.0,male,1980 Q3,free,afam,small,inner-city,bachelor,apprentice,2.0,afam,11.0,16.0
450.0,602.0,male,1980 Q1,non-free,cauc,regular+aide,urban,bachelor,level1,13.0,cauc,20.0,48.0
393.0,484.0,male,1980 Q1,free,afam,small,rural,master,level1,8.0,cauc,34.0,68.0
419.0,468.0,male,1979 Q4,free,afam,regular,inner-city,master,level1,11.0,afam,11.0,15.0
468.0,602.0,male,1979 Q4,non-free,cauc,small,rural,bachelor,level1,14.0,cauc,38.0,74.0
424.0,468.0,male,1980 Q2,non-free,hispanic,small,suburban,bachelor,level1,10.0,cauc,18.0,42.0
434.0,468.0,female,1980 Q2,free,afam,regular+aide,suburban,bachelor,apprentice,1.0,afam,11.0,20.0
443.0,547.0,male,1980 Q1,non-free,cauc,small,urban,master,level1,14.0,cauc,26.0,59.0
413.0,473.0,male,1979 Q4,free,afam,small,rural,bachelor,level1,15.0,cauc,23.0,55.0
468.0,547.0,female,1980 Q1,non-free,cauc,regular+aide,suburban,bachelor,level1,18.0,cauc,22.0,52.0
384.0,405.0,female,1980 Q1,free,cauc,regular,rural,master,level1,8.0,cauc,41.0,78.0
458.0,602.0,male,1979 Q4,non-free,cauc,regular+aide,rural,master,level1,11.0,cauc,39.0,75.0
405.0,459.0,male,1980 Q1,non-free,cauc,regular,rural,master,level1,13.0,cauc,23.0,55.0
403.0,444.0,male,1980 Q1,free,afam,regular+aide,inner-city,bachelor,level1,6.0,cauc,11.0,16.0
411.0,484.0,male,1980 Q3,non-free,cauc,regular,rural,bachelor,probation,0.0,cauc,33.0,67.0
510.0,489.0,female,1980 Q3,free,afam,regular,inner-city,bachelor,level1,12.0,afam,11.0,27.0
440.0,439.0,female,1980 Q3,non-free,cauc,small,rural,bachelor,level1,15.0,cauc,31.0,65.0
390.0,418.0,female,1980 Q3,non-free,cauc,regular+aide,suburban,bachelor,level1,5.0,afam,22.0,51.0
495.0,602.0,female,1980 Q1,free,afam,small,inner-city,bachelor,level1,5.0,cauc,11.0,29.0
497.0,494.0,male,1980 Q2,non-free,cauc,regular,suburban,bachelor,,3.0,cauc,18.0,43.0
413.0,459.0,female,1980 Q2,non-free,cauc,regular+aide,rural,master,level1,5.0,cauc,15.0,39.0
416.0,489.0,female,1980 Q3,free,cauc,regular,rural,bachelor,level1,6.0,cauc,36.0,71.0
428.0,463.0,female,1980 Q1,non-free,cauc,regular,rural,master,level1,13.0,cauc,6.0,8.0
416.0,484.0,male,1980 Q3,free,afam,regular,inner-city,bachelor,level1,6.0,afam,11.0,19.0
431.0,506.0,female,1980 Q3,non-free,afam,regular+aide,inner-city,master,level1,11.0,cauc,11.0,18.0
408.0,429.0,male,1980 Q2,free,cauc,small,rural,bachelor,level1,6.0,cauc,35.0,69.0
390.0,418.0,male,1980 Q1,free,afam,regular,inner-city,bachelor,apprentice,1.0,afam,11.0,22.0
427.0,478.0,female,1980 Q2,free,afam,small,suburban,bachelor,level1,11.0,afam,11.0,23.0
447.0,489.0,female,1980 Q3,non-free,cauc,small,suburban,bachelor,level1,10.0,cauc,18.0,42.0
442.0,513.0,male,1980 Q3,non-free,cauc,regular+aide,suburban,bachelor,level1,5.0,afam,22.0,51.0
,339.0,female,1980 Q3,free,cauc,regular,urban,master+,level1,13.0,cauc,27.0,60.0
433.0,500.0,male,1980 Q1,non-free,afam,regular,suburban,bachelor,apprentice,1.0,cauc,11.0,23.0
448.0,478.0,female,1980 Q2,free,cauc,small,rural,bachelor,level1,4.0,cauc,10.0,13.0
